,16418_CHIKV,26021_ZIKV,26023_ZIKV,RM1PregZIKV,start,end,virus,sequence,strains
1,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
2,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
3,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
4,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
5,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
6,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
7,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
8,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
9,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
10,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
11,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
12,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
13,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
14,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
15,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
16,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
17,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
18,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
19,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
20,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
21,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
22,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
23,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
24,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
25,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
26,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
27,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
28,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
29,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
30,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
31,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
32,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
33,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
34,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
35,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
36,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
37,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
38,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
39,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
40,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
41,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
42,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
43,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
44,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
45,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
46,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
47,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
48,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
49,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
50,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
51,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
52,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
53,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
54,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
55,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
56,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
57,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
58,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
59,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
60,0.60997758629,1.0312358889,2.74315891094,0.0,1.0,118.0,,,
61,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
62,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
63,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
64,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
65,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
66,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
67,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
68,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
69,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
70,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
71,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
72,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
73,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
74,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
75,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
76,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
77,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
78,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
79,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
80,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
81,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
82,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
83,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
84,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
85,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
86,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
87,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
88,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
89,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
90,0.518899363599,1.00563608187,1.85549423884,inf,31.0,148.0,,,
